Denis Ulanov	BUG Delver	2014-06-22	Las Vegas	8th	69136	Legacy Open	Legacy
John Ware	Burn	2014-06-22	Las Vegas	9th	69151	Legacy Open	Legacy
John Harduvel	Elves	2014-06-22	Las Vegas	10th	69141	Legacy Open	Legacy
William Booth	U/W Standstill	2014-06-22	Las Vegas	11th	69142	Legacy Open	Legacy
Joey Keep	Esper Stoneblade	2014-06-22	Las Vegas	12th	69144	Legacy Open	Legacy
Brett Jayne	U/B Tezzeret	2014-06-22	Las Vegas	13th	69150	Legacy Open	Legacy
Vincent Paglia	U/W/R Delver	2014-06-22	Las Vegas	14th	69149	Legacy Open	Legacy
John Kassari	Cloudpost	2014-06-22	Las Vegas	15th	69125	Legacy Open	Legacy
Lowell Hahm	Elves	2014-06-22	Las Vegas	16th	69147	Legacy Open	Legacy
Glenn Jones	Young Frankenstein	2014-06-22	Las Vegas	81st	69139	Legacy Open	Legacy
Jason Smith	Death and Taxes	2014-06-15	Columbus	1st	68949	Legacy Open	Legacy
Rich Shay	BUG Delver	2014-06-15	Columbus	2nd	68950	Legacy Open	Legacy
Brian Braun-Duin	U/W Miracles	2014-06-15	Columbus	3rd	68936	Legacy Open	Legacy
Greg Mitchell	BUG Delver	2014-06-15	Columbus	4th	68947	Legacy Open	Legacy
Mark Rankin	RUG Delver	2014-06-15	Columbus	5th	68937	Legacy Open	Legacy
Jonathan Morris	RUG Delver	2014-06-15	Columbus	6th	68963	Legacy Open	Legacy
Jeffrey Chen	BUG Delver	2014-06-15	Columbus	7th	68941	Legacy Open	Legacy
Jacob Wilson	U/W/R Delver	2014-06-15	Columbus	8th	68945	Legacy Open	Legacy
Stephen Mann	BUG Delver	2014-06-15	Columbus	9th	68961	Legacy Open	Legacy
Vincent Lanceford	Sneak and Show	2014-06-15	Columbus	10th	68962	Legacy Open	Legacy
Donivan Abraham	U/R Delver	2014-06-15	Columbus	11th	68954	Legacy Open	Legacy
Richard Roberts	Omni-Tell	2014-06-15	Columbus	12th	68959	Legacy Open	Legacy
Noah Walker	RUG Delver	2014-06-15	Columbus	13th	68956	Legacy Open	Legacy
Adam Van Fleet	Esper Deathblade	2014-06-15	Columbus	14th	68957	Legacy Open	Legacy
Chirayu Patel	BUG Delver	2014-06-15	Columbus	15th	68946	Legacy Open	Legacy
Bob Huang	Infect	2014-06-15	Columbus	16th	68960	Legacy Open	Legacy
Dave Shiels	Death and Taxes	2014-06-08	Providence	1st	68703	Legacy Open	Legacy
Ross Merriam	Elves	2014-06-08	Providence	2nd	68694	Legacy Open	Legacy
Jerry Mee	BUG Delver	2014-06-08	Providence	3rd	68701	Legacy Open	Legacy
Jason Ellis	RUG Delver	2014-06-08	Providence	4th	68698	Legacy Open	Legacy
Chris VanMeter	Sneak and Show	2014-06-08	Providence	5th	68693	Legacy Open	Legacy
Jared Boettcher	4-color Delver	2014-06-08	Providence	6th	68702	Legacy Open	Legacy
Feline Longmore	High Tide	2014-06-08	Providence	7th	68700	Legacy Open	Legacy
Robert Sullivan	Death and Taxes	2014-06-08	Providence	8th	68710	Legacy Open	Legacy
Alex Maag	RUG Delver	2014-06-08	Providence	9th	68708	Legacy Open	Legacy
Daniel Brown	Belcher	2014-06-08	Providence	10th	68699	Legacy Open	Legacy
Amin Younes	BUG Delver	2014-06-08	Providence	11th	68697	Legacy Open	Legacy
Matthew Costa	U/W/R Miracles	2014-06-08	Providence	12th	68711	Legacy Open	Legacy
AJ Kerrigan	Ad Nauseam Tendrils	2014-06-08	Providence	13th	68713	Legacy Open	Legacy
Lou Stefanovic	Burn	2014-06-08	Providence	14th	68714	Legacy Open	Legacy
Brian Swatkins	Elves	2014-06-08	Providence	15th	68712	Legacy Open	Legacy
Jamie Syed	Burn	2014-06-08	Providence	16th	68715	Legacy Open	Legacy
Anthony Lowry	Burning Reanimator	2014-06-08	Providence	142nd	68685	Legacy Open	Legacy
Riley Curran	Elves	2014-06-01	Indianapolis	1st	68361	Legacy Open	Legacy
Joe Bernal	Esper Stoneblade	2014-06-01	Indianapolis	2nd	68362	Legacy Open	Legacy
Thomas Herzog	Maverick	2014-06-01	Indianapolis	3rd	68375	Legacy Open	Legacy
Stephen Mann	RUG Delver	2014-06-01	Indianapolis	4th	68373	Legacy Open	Legacy
Greg Muller	Bug Delver	2014-06-01	Indianapolis	5th	68365	Legacy Open	Legacy
Geo Thornton	Manaless Dredge	2014-06-01	Indianapolis	6th	68364	Legacy Open	Legacy
Todd Anderson	Sneak and Show	2014-06-01	Indianapolis	7th	68359	Legacy Open	Legacy
Matt Hoey	RUG Delver	2014-06-01	Indianapolis	8th	68360	Legacy Open	Legacy
Richard Richey	Shardless Bug	2014-06-01	Indianapolis	9th	68371	Legacy Open	Legacy
James Newman	MUD	2014-06-01	Indianapolis	10th	68366	Legacy Open	Legacy
Jonathan Aiken	Merfolk	2014-06-01	Indianapolis	11th	68368	Legacy Open	Legacy
Justin Geary	Esper Deathblade	2014-06-01	Indianapolis	12th	68363	Legacy Open	Legacy
Feline Longmore	High Tide	2014-06-01	Indianapolis	13th	68370	Legacy Open	Legacy
Jon Thiel	Burn	2014-06-01	Indianapolis	14th	68367	Legacy Open	Legacy
Edward Warren	Bug Delver	2014-06-01	Indianapolis	15th	68374	Legacy Open	Legacy
Jessy Hefner	RUG Delver	2014-06-01	Indianapolis	16th	68369	Legacy Open	Legacy
Jeff Stevens	G/R Depths	2014-06-01	Indianapolis	17th	68372	Legacy Open	Legacy
Craig Krempels	U/W/R Delver	2014-05-25	Somerset	1st	67736	Legacy Open	Legacy
James Rynkiewicz	Shardless BUG	2014-05-25	Somerset	2nd	67727	Legacy Open	Legacy
Jeremiah Rudolph	12 Post	2014-05-25	Somerset	3rd	67724	Legacy Open	Legacy
Zachary Sigman	R/W Painter	2014-05-25	Somerset	4th	67723	Legacy Open	Legacy
JD Nir	U/G Infect	2014-05-25	Somerset	5th	67733	Legacy Open	Legacy
Jonah Gaynor	Merfolk	2014-05-25	Somerset	6th	67734	Legacy Open	Legacy
Alex Bertoncini	Esper Deathblade	2014-05-25	Somerset	7th	67732	Legacy Open	Legacy
Eli Kassis	BUG Natural Order	2014-05-25	Somerset	8th	67745	Legacy Open	Legacy
Matthew Szabo	Bant Edric	2014-05-25	Somerset	9th	67729	Legacy Open	Legacy
Ralph Betesh	RUG Delver	2014-05-25	Somerset	10th	67743	Legacy Open	Legacy
Damon Whitby	Dredge	2014-05-25	Somerset	11th	67740	Legacy Open	Legacy
Mitchell Forst	RUG Delver	2014-05-25	Somerset	12th	67741	Legacy Open	Legacy
caleb neufeld	Dredge	2014-05-25	Somerset	13th	67731	Legacy Open	Legacy
Jim Davis	Goblins	2014-05-25	Somerset	14th	67738	Legacy Open	Legacy
Jacob Kory	Maverick	2014-05-25	Somerset	15th	67744	Legacy Open	Legacy
Hank Zhong	Reanimator	2014-05-25	Somerset	16th	67742	Legacy Open	Legacy
Andrew Schneider	U/R Delver	2014-05-11	Knoxville	1st	67031	Legacy Open	Legacy
Arthur Reynolds	Painted Stone	2014-05-11	Knoxville	2nd	67026	Legacy Open	Legacy
Justin Geary	4-color Deathblade	2014-05-11	Knoxville	3rd	67032	Legacy Open	Legacy
Benjamin Ball	Ad Nauseam Tendrils	2014-05-11	Knoxville	4th	67022	Legacy Open	Legacy
Alex Wyatt	U/W/R Miracles	2014-05-11	Knoxville	5th	67035	Legacy Open	Legacy
Josh Hand	W/B Stoneblade	2014-05-11	Knoxville	6th	67029	Legacy Open	Legacy
Tyler Wilkerson	Imperial Painter	2014-05-11	Knoxville	7th	67028	Legacy Open	Legacy
Jonathan Aiken	Merfolk	2014-05-11	Knoxville	8th	67034	Legacy Open	Legacy
Eric Rill	Esper Deathblade	2014-05-11	Knoxville	9th	67041	Legacy Open	Legacy
Greg Muller	BUG Delver	2014-05-11	Knoxville	10th	67042	Legacy Open	Legacy
Tony Zamberlan	Esper Deathblade	2014-05-11	Knoxville	11th	67033	Legacy Open	Legacy
Alex Bertoncini	Esper Deathblade	2014-05-11	Knoxville	12th	67045	Legacy Open	Legacy
Greg Maloof	BUG Delver	2014-05-11	Knoxville	13th	67038	Legacy Open	Legacy
Charlie Edwards	Belcher	2014-05-11	Knoxville	14th	67039	Legacy Open	Legacy
Travis Bryant	5-color Deathblade	2014-05-11	Knoxville	15th	67043	Legacy Open	Legacy
Eric Jones	Belcher	2014-05-11	Knoxville	16th	67030	Legacy Open	Legacy
Per Nystrom	Death and Taxes	2014-05-04	Cincinnati	1st	66938	Legacy Open	Legacy
Craig Bargo	R/U/G Delver	2014-05-04	Cincinnati	2nd	66936	Legacy Open	Legacy
Robert Cucunato	Reanimator	2014-05-04	Cincinnati	3rd	66924	Legacy Open	Legacy
Kyle Hutchens	R/U/G Delver	2014-05-04	Cincinnati	4th	66934	Legacy Open	Legacy
Riley Curran	Elves	2014-05-04	Cincinnati	5th	66940	Legacy Open	Legacy
Evan Wagstaff	Esper Deathblade	2014-05-04	Cincinnati	6th	66937	Legacy Open	Legacy
Tom Genzman	U/W/R Delver	2014-05-04	Cincinnati	7th	66929	Legacy Open	Legacy
Patrick Nelson	Sneak and Show	2014-05-04	Cincinnati	8th	66935	Legacy Open	Legacy
Jack Fogle	U/W/R Miracles	2014-05-04	Cincinnati	9th	66944	Legacy Open	Legacy
Robert Holt	Death and Taxes	2014-05-04	Cincinnati	10th	66939	Legacy Open	Legacy
JD Nir	Ad Nauseam Tendrils	2014-05-04	Cincinnati	11th	66941	Legacy Open	Legacy
Peter Tragos	R/U/G Delver	2014-05-04	Cincinnati	12th	66946	Legacy Open	Legacy
Brian Spurlock	Imperial Painter	2014-05-04	Cincinnati	13th	66945	Legacy Open	Legacy
Jeff Stevens	Lands	2014-05-04	Cincinnati	14th	66949	Legacy Open	Legacy
Andrew Tenjum	Esper Deathblade	2014-05-04	Cincinnati	15th	66947	Legacy Open	Legacy
Joe Lossett	U/W/R Miracles	2014-05-04	Cincinnati	16th	66948	Legacy Open	Legacy
Morgan McLaughlin	RUG Delver	2014-04-20	Detroit	1st	66541	Legacy Open	Legacy
Kevin Gerhart	Shardless BUG	2014-04-20	Detroit	2nd	66538	Legacy Open	Legacy
John Wiley	BUG Delver	2014-04-20	Detroit	3rd	66549	Legacy Open	Legacy
Thomas Herzog	Maverick	2014-04-20	Detroit	4th	66544	Legacy Open	Legacy
Ben Wienburg	RUG Delver	2014-04-20	Detroit	5th	66540	Legacy Open	Legacy
Michael Lam	BUG Control	2014-04-20	Detroit	6th	66545	Legacy Open	Legacy
Michael Ferrante	Four-Color Delver	2014-04-20	Detroit	7th	66547	Legacy Open	Legacy
Alex Finley	Ad Nauseam Tendrils	2014-04-20	Detroit	8th	66543	Legacy Open	Legacy
Evan Wagstaff	Esper Stoneblade	2014-04-20	Detroit	9th	66560	Legacy Open	Legacy
David Goldfarb	Jund	2014-04-20	Detroit	10th	66539	Legacy Open	Legacy
Peter Zhang	U/B Tezzeret	2014-04-20	Detroit	11th	66558	Legacy Open	Legacy
Bobby Colegrove	Elves	2014-04-20	Detroit	12th	66546	Legacy Open	Legacy
Wilkin Chau	B/W Stoneblade	2014-04-20	Detroit	13th	66554	Legacy Open	Legacy
Joe Lossett	U/W/R Miracles	2014-04-20	Detroit	14th	66561	Legacy Open	Legacy
Justin Uppal	Esper Deathblade	2014-04-20	Detroit	15th	66551	Legacy Open	Legacy
Feline Longmore	High Tide	2014-04-20	Detroit	16th	66552	Legacy Open	Legacy
Eddie Solis	U/W/R Delver	2014-04-13	Dallas	1st	66163	Legacy Open	Legacy
Joe Lossett	U/W/R Miracles	2014-04-13	Dallas	2nd	66159	Legacy Open	Legacy
Colin Chilbert	High Tide	2014-04-13	Dallas	3rd	66164	Legacy Open	Legacy
Austin Palmer	U/W/R Delver	2014-04-13	Dallas	4th	66167	Legacy Open	Legacy
Jamie Rutledge	Death and Taxes	2014-04-13	Dallas	5th	66161	Legacy Open	Legacy
Joey Lively	Burn	2014-04-13	Dallas	6th	66160	Legacy Open	Legacy
Jeffrey Chen	BUG Delver	2014-04-13	Dallas	7th	66165	Legacy Open	Legacy
Philip Marschall	Jund	2014-04-13	Dallas	8th	66162	Legacy Open	Legacy
James Sung	BUG Delver	2014-04-13	Dallas	9th	66175	Legacy Open	Legacy
Ryan O'Hara	U/W/R Miracles	2014-04-13	Dallas	10th	66169	Legacy Open	Legacy
Lyall Alfred	Elves	2014-04-13	Dallas	11th	66170	Legacy Open	Legacy
Michael Cuevas	BUG Delver	2014-04-13	Dallas	12th	66166	Legacy Open	Legacy
Clinton Whitehurst	12 Post	2014-04-13	Dallas	13th	66174	Legacy Open	Legacy
Sandro Bernabe	U/R Delver	2014-04-13	Dallas	14th	66176	Legacy Open	Legacy
William Lo	BUG Delver	2014-04-13	Dallas	15th	66172	Legacy Open	Legacy
Brian Tweedy	Omni-Tell	2014-04-13	Dallas	16th	66173	Legacy Open	Legacy
Tyler Macho	U/W/R Delver	2014-04-13	Dallas	18th	66171	Legacy Open	Legacy
Jeremy Kruger	Shardless Agent	2014-04-13	Dallas	24th	66168	Legacy Open	Legacy
Dave Thomas	Dredge	2014-04-13	Dallas	62nd	66158	Legacy Open	Legacy
Eric Rill	Four-Color Delver	2014-04-06	Milwaukee	1st	65894	Legacy Open	Legacy
Wayne Tam	Sneak and Show	2014-04-06	Milwaukee	2nd	65892	Legacy Open	Legacy
Alexander Javed	Sneak and Show	2014-04-06	Milwaukee	3rd	65893	Legacy Open	Legacy
Steve Wise	BUG Control	2014-04-06	Milwaukee	4th	65897	Legacy Open	Legacy
Kevin Roth	BUG Delver	2014-04-06	Milwaukee	5th	65902	Legacy Open	Legacy
Stacy Winchell	ANT	2014-04-06	Milwaukee	6th	65905	Legacy Open	Legacy
Lawrence Griswold	BUG Delver	2014-04-06	Milwaukee	7th	65898	Legacy Open	Legacy
Caleb Calhoun	Manaless Dredge	2014-04-06	Milwaukee	8th	65891	Legacy Open	Legacy
Martin Schank	Deadguy Ale	2014-04-06	Milwaukee	9th	65918	Legacy Open	Legacy
Sam Black	Elves	2014-04-06	Milwaukee	10th	65885	Legacy Open	Legacy
Matt Johnston	Affinity	2014-04-06	Milwaukee	11th	65895	Legacy Open	Legacy
Chris Bergeron	Sneak and Show	2014-04-06	Milwaukee	12th	65899	Legacy Open	Legacy
Alex Daily	Lands	2014-04-06	Milwaukee	13th	65903	Legacy Open	Legacy
Michael Bustos	Painted Stone	2014-04-06	Milwaukee	14th	65906	Legacy Open	Legacy
Eric Hawkins	TES	2014-04-06	Milwaukee	15th	65917	Legacy Open	Legacy
Gregory Schafer	Death and Taxes	2014-04-06	Milwaukee	16th	65916	Legacy Open	Legacy
Michael Majors	U/W/R Delver	2014-03-30	Charlotte	1st	65542	Legacy Open	Legacy
Phillip Braverman	U/W/R Miracles	2014-03-30	Charlotte	2nd	65562	Legacy Open	Legacy
Dustin Biggers	U/W Miracles	2014-03-30	Charlotte	3rd	65550	Legacy Open	Legacy
Dylan Donegan	BUG Delver	2014-03-30	Charlotte	4th	65549	Legacy Open	Legacy
Todd Anderson	Sneak and Show	2014-03-30	Charlotte	5th	65539	Legacy Open	Legacy
Andrejs Prost	U/W/R Miracles	2014-03-30	Charlotte	6th	65545	Legacy Open	Legacy
Michael Braverman	BUG Delver	2014-03-30	Charlotte	7th	65543	Legacy Open	Legacy
Kevin Jones	Esper Deathblade	2014-03-30	Charlotte	8th	65547	Legacy Open	Legacy
Ross Merriam	Elves	2014-03-30	Charlotte	9th	65565	Legacy Open	Legacy
Shane Remelt	U/R/W Stoneblade	2014-03-30	Charlotte	10th	65564	Legacy Open	Legacy
Jake Mondello	Elves	2014-03-30	Charlotte	11th	65560	Legacy Open	Legacy
Ali Aintrazi	MUD	2014-03-30	Charlotte	12th	65548	Legacy Open	Legacy
Dan Jessup	RUG Delver	2014-03-30	Charlotte	13th	65567	Legacy Open	Legacy
Stephen Mann	BUG Delver	2014-03-30	Charlotte	14th	65568	Legacy Open	Legacy
David Bauer	RUG Delver	2014-03-30	Charlotte	15th	65569	Legacy Open	Legacy
Alex Krenik	ANT	2014-03-30	Charlotte	16th	65566	Legacy Open	Legacy
Matt Norton	Sneak and Show	2014-03-30	Charlotte	20th	65544	Legacy Open	Legacy
William Jensen	U/R/W Stoneblade	2014-03-30	Charlotte	33rd	65551	Legacy Open	Legacy
Tom Strong	U/W Stoneblade	2014-03-30	Charlotte	35th	65563	Legacy Open	Legacy
Jackson Baum	Elves	2014-03-30	Charlotte	38th	65540	Legacy Open	Legacy
Jim Davis	Esper Delver	2014-03-30	Charlotte	65th	65594	Legacy Open	Legacy
Jacob Montano	U/W/R Delver	2014-03-30	Charlotte	208th	65561	Legacy Open	Legacy
Phimus Pan	BUG Control	2014-03-23	Los Angeles	1st	65251	Legacy Open	Legacy
Jacob Kory	U/R Delver	2014-03-23	Los Angeles	2nd	65248	Legacy Open	Legacy
John Kassari	Mono-Green 12 Post	2014-03-23	Los Angeles	3rd	65245	Legacy Open	Legacy
Jonathan Job	Food Chain	2014-03-23	Los Angeles	4th	65228	Legacy Open	Legacy
Yurien Seyssel	Belcher	2014-03-23	Los Angeles	5th	65257	Legacy Open	Legacy
Kelvin Young	Sneak and Show	2014-03-23	Los Angeles	6th	65254	Legacy Open	Legacy
Michael Boland	Manaless Dredge	2014-03-23	Los Angeles	7th	65253	Legacy Open	Legacy
Isaac Sears	U/W/R Delver	2014-03-23	Los Angeles	8th	65255	Legacy Open	Legacy
Mike Kravitz	Jund	2014-03-23	Los Angeles	9th	65258	Legacy Open	Legacy
Bryan Olvera	U/W/R Delver	2014-03-23	Los Angeles	10th	65247	Legacy Open	Legacy
Colin Logan	Death and Taxes	2014-03-23	Los Angeles	11th	65260	Legacy Open	Legacy
Josiah Skallerup	Goblins	2014-03-23	Los Angeles	12th	65256	Legacy Open	Legacy
Andrew Herbelin	Junk Stoneblade	2014-03-23	Los Angeles	13th	65252	Legacy Open	Legacy
Zach Mckeown	U/W/R Delver	2014-03-23	Los Angeles	14th	65261	Legacy Open	Legacy
Zakk Meza	Belcher	2014-03-23	Los Angeles	15th	65262	Legacy Open	Legacy
Matthew Goslar	Jund	2014-03-23	Los Angeles	16th	65263	Legacy Open	Legacy
Ryan Delang	Maverick	2014-03-23	Los Angeles	34th	65249	Legacy Open	Legacy
Greg Mitchell	BUG Delver	2014-03-16	Seattle	1st	64858	Legacy Open	Legacy
David Bauman	Death and Taxes	2014-03-16	Seattle	2nd	64867	Legacy Open	Legacy
Robert Hunsaker	Jund	2014-03-16	Seattle	3rd	64863	Legacy Open	Legacy
Adam Ruprecht	U/W/R Miracles	2014-03-16	Seattle	4th	64869	Legacy Open	Legacy
Cody Lingelbach	B/W Deathblade	2014-03-16	Seattle	5th	64862	Legacy Open	Legacy
Spencer Sacht-Lund	Elves	2014-03-16	Seattle	6th	64856	Legacy Open	Legacy
Brent Traut	U/W Miracles	2014-03-16	Seattle	7th	64865	Legacy Open	Legacy
Russell Martin	Sneak and Show	2014-03-16	Seattle	8th	64864	Legacy Open	Legacy
Robert Razey	ANT	2014-03-16	Seattle	9th	64871	Legacy Open	Legacy
Joe Lossett	U/W Miracles	2014-03-16	Seattle	10th	64876	Legacy Open	Legacy
Thea Steele	Jund	2014-03-16	Seattle	11th	64872	Legacy Open	Legacy
Noah Swartz	Goblins	2014-03-16	Seattle	12th	64873	Legacy Open	Legacy
Tim Dutton	Sneak and Show	2014-03-16	Seattle	13th	64877	Legacy Open	Legacy
Jesse Hampton	U/W Delver	2014-03-16	Seattle	14th	64868	Legacy Open	Legacy
Frank Stanley	Esper Deathblade	2014-03-16	Seattle	15th	64874	Legacy Open	Legacy
Mike Kiesel	U/W Miracles	2014-03-16	Seattle	16th	64875	Legacy Open	Legacy
Jeremy Chestnut	Charbelcher	2014-03-16	Seattle	19th	64878	Legacy Open	Legacy
Aaron Gaudio	Esper Stoneblade	2014-03-16	Seattle	26th	64870	Legacy Open	Legacy
Feline Longmore	High Tide	2014-03-16	Seattle	32nd	64859	Legacy Open	Legacy
Lance Conrad	U/W Miracles	2014-03-16	Seattle	33rd	64861	Legacy Open	Legacy
Alex Ledbetter	Aluren	2014-03-16	Seattle	36th	64857	Legacy Open	Legacy
Henry Romero	Mono-Blue Delver	2014-03-16	Seattle	68th	64855	Legacy Open	Legacy
Stephen Mann	RUG Delver	2014-03-02	Atlanta	1st	64109	Legacy Open	Legacy
Michael Majors	U/W/R Stoneblade	2014-03-02	Atlanta	2nd	64112	Legacy Open	Legacy
Jonathan Sparks	BUG Delver	2014-03-02	Atlanta	3rd	64106	Legacy Open	Legacy
Tom Ross	Infect	2014-03-02	Atlanta	4th	64117	Legacy Open	Legacy
Brian Braun-Duin	U/W/R Miracles	2014-03-02	Atlanta	5th	64108	Legacy Open	Legacy
Bobby McCullough	Esper Stoneblade	2014-03-02	Atlanta	6th	64115	Legacy Open	Legacy
James Miller	Goblins	2014-03-02	Atlanta	7th	64114	Legacy Open	Legacy
Justin Parente	Shardless BUG	2014-03-02	Atlanta	8th	64130	Legacy Open	Legacy
Korey McDuffie	Esper Stoneblade	2014-03-02	Atlanta	9th	64129	Legacy Open	Legacy
Jesse Inman	Reanimator	2014-03-02	Atlanta	10th	64118	Legacy Open	Legacy
Reuben Bresler	Painted Stone	2014-03-02	Atlanta	11th	64123	Legacy Open	Legacy
Caleb Crotts	Punishing Jund	2014-03-02	Atlanta	12th	64124	Legacy Open	Legacy
Alex Bertoncini	Esper Deathblade	2014-03-02	Atlanta	13th	64125	Legacy Open	Legacy
Tony Derbigny	BUG Delver	2014-03-02	Atlanta	14th	64126	Legacy Open	Legacy
Dominic Casali	Reanimator	2014-03-02	Atlanta	15th	64127	Legacy Open	Legacy
Marc Skerritt	Reanimator	2014-03-02	Atlanta	16th	64128	Legacy Open	Legacy
Greg Smith	Painted Stone	2014-02-23	St. Louis	1st	63856	Legacy Open	Legacy
Hayden Passarelli	RUG Delver	2014-02-23	St. Louis	2nd	63831	Legacy Open	Legacy
Darren Rucker	U/W/R Delver	2014-02-23	St. Louis	8th	63855	Legacy Open	Legacy
Bret Steffes	Maverick	2014-02-23	St. Louis	10th	63836	Legacy Open	Legacy
Jon Naskrent	Reanimator	2014-02-23	St. Louis	12th	63847	Legacy Open	Legacy
Taylor Scott	RUG Delver	2014-02-09	Nashville	1st	63424	Legacy Open	Legacy
Dylan Jones	Sneak and Show	2014-02-09	Nashville	2nd	63416	Legacy Open	Legacy
Thomas Graves	Elves	2014-02-09	Nashville	3rd	63423	Legacy Open	Legacy
Eric Rill	Ad Nauseam Tendrils	2014-02-09	Nashville	4th	63427	Legacy Open	Legacy
Ben Robinson	U/W/R Delver	2014-02-09	Nashville	5th	63420	Legacy Open	Legacy
Scott Tompkins	BUG Delver	2014-02-09	Nashville	6th	63428	Legacy Open	Legacy
Eric Yu	Lands	2014-02-09	Nashville	7th	63426	Legacy Open	Legacy
Andrew Tenjum	Shardless BUG	2014-02-09	Nashville	8th	63429	Legacy Open	Legacy
Feline Longmore	High Tide	2014-02-09	Nashville	9th	63435	Legacy Open	Legacy
Michael Segal	B/W Aggro	2014-02-09	Nashville	10th	63430	Legacy Open	Legacy
Andrew Schneider	U/R Delver	2014-02-09	Nashville	11th	63453	Legacy Open	Legacy
Cody McGuire	Ad Nauseam Tendrils	2014-02-09	Nashville	12th	63431	Legacy Open	Legacy
Andrew Morrow	U/W/R Miracles	2014-02-09	Nashville	13th	63452	Legacy Open	Legacy
Sebastien Deley	Junk Depths	2014-02-09	Nashville	14th	63450	Legacy Open	Legacy
Brian Braun-Duin	Ad Nauseam Tendrils	2014-02-09	Nashville	15th	63433	Legacy Open	Legacy
Andrew Wright	MUD	2014-02-09	Nashville	16th	63449	Legacy Open	Legacy
Ethan Jain-Washburn	Ad Nauseam Tendrils	2014-02-09	Nashville	17th	63448	Legacy Open	Legacy
Zachary Koch	Jund	2014-02-09	Nashville	18th	63447	Legacy Open	Legacy
Michael Majors	U/W/R Delver	2014-02-09	Nashville	19th	63446	Legacy Open	Legacy
Gregory Briggs	Shardless BUG	2014-02-09	Nashville	20th	63445	Legacy Open	Legacy
Lauren Nolen	U/W/R Miracles	2014-02-09	Nashville	21st	63444	Legacy Open	Legacy
Lee Prost	Esper Stoneblade	2014-02-09	Nashville	22nd	63417	Legacy Open	Legacy
Brian Plattenburg	U/W/R Miracles	2014-02-09	Nashville	23rd	63443	Legacy Open	Legacy
Sean Handy	U/W/R Miracles	2014-02-09	Nashville	24th	63442	Legacy Open	Legacy
Marsh Usary	Lands	2014-02-09	Nashville	25th	63441	Legacy Open	Legacy
Jeff Blyden	Turbo Depths	2014-02-09	Nashville	26th	63421	Legacy Open	Legacy
Mike Ivy	Junkblade	2014-02-09	Nashville	27th	63436	Legacy Open	Legacy
Mat Mansoor	Esper Stoneblade	2014-02-09	Nashville	28th	63440	Legacy Open	Legacy
Edward Warren	BUG	2014-02-09	Nashville	29th	63419	Legacy Open	Legacy
Jonathan Aiken	Merfolk	2014-02-09	Nashville	30th	63439	Legacy Open	Legacy
Alex Bertoncini	Esper Stoneblade	2014-02-09	Nashville	31st	63438	Legacy Open	Legacy
Hunter Williams	U/B Tezzeret	2014-02-09	Nashville	32nd	63437	Legacy Open	Legacy
Reed Hartman	RUG Delver	2014-02-09	Nashville	43rd	63434	Legacy Open	Legacy
Andrew Shrout	Death and Taxes	2014-02-09	Nashville	44th	63422	Legacy Open	Legacy
Tom Williams	Belcher	2014-02-09	Nashville	60th	63418	Legacy Open	Legacy
Kurt Speiss	Lands	2014-01-26	Baltimore	1st	62811	Legacy Open	Legacy
Daryl Ayers	RUG Delver	2014-01-26	Baltimore	2nd	62814	Legacy Open	Legacy
Rudy Briksza	Esper Deathblade	2014-01-26	Baltimore	3rd	62815	Legacy Open	Legacy
Jeremy Hsu	BUG Delver	2014-01-26	Baltimore	4th	62806	Legacy Open	Legacy
Jack Kitchen	Painted Stone	2014-01-26	Baltimore	5th	62808	Legacy Open	Legacy
Chris VanMeter	Reanimator	2014-01-26	Baltimore	6th	62794	Legacy Open	Legacy
Travis Cowley	Death and Taxes	2014-01-26	Baltimore	7th	62793	Legacy Open	Legacy
Bob Huang	BUG Delver	2014-01-26	Baltimore	8th	62796	Legacy Open	Legacy
Kiet Ngo	Elves	2014-01-26	Baltimore	9th	62809	Legacy Open	Legacy
Adam Warner	Elves	2014-01-26	Baltimore	10th	62807	Legacy Open	Legacy
Bob Marshall	BUG Delver	2014-01-26	Baltimore	11th	62801	Legacy Open	Legacy
Jason Ascalon	U/W/R Delver	2014-01-26	Baltimore	12th	62824	Legacy Open	Legacy
David Long	Punishing Jund	2014-01-26	Baltimore	13th	62792	Legacy Open	Legacy
Ben Friedman	U/W/R Delver	2014-01-26	Baltimore	14th	62795	Legacy Open	Legacy
Jim Davis	Esper Stoneblade	2014-01-26	Baltimore	15th	62812	Legacy Open	Legacy
Brad Nelson	Sneak and Show	2014-01-26	Baltimore	16th	62825	Legacy Open	Legacy
Thomas Graves	Reanimator	2014-01-19	Columbus	1st	62696	Legacy Open	Legacy
